Step,Reward,Action,Link_Cost,Decision_Type
8246,-100.00,49,1.00,RL
8247,-100.00,49,1.00,RL
8248,-100.00,49,1.00,RL
8249,-100.00,49,1.00,RL
8250,-100.00,49,1.00,RL
8251,-100.00,49,1.00,RL
8252,-100.00,49,1.00,RL
8253,-100.00,49,1.00,RL
8254,-100.00,49,1.00,RL
8255,-100.00,49,1.00,RL
8256,-100.00,49,1.00,RL
8257,-100.00,49,1.00,RL
8258,-100.00,49,1.00,RL
8259,-100.00,49,1.00,RL
8260,-100.00,49,1.00,RL
8261,-100.00,49,1.00,RL
8262,-100.00,49,1.00,RL
8263,-100.00,49,1.00,RL
8264,-100.00,49,1.00,RL
8265,-100.00,49,1.00,RL
8266,-100.00,49,1.00,RL
8267,-100.00,49,1.00,RL
8268,-100.00,49,1.00,RL
8269,-100.00,49,1.00,RL
8270,-100.00,49,1.00,RL
8271,-100.00,49,1.00,RL
8272,-100.00,49,1.00,RL
8273,-100.00,49,1.00,RL
8274,-100.00,49,1.00,RL
8275,-100.00,49,1.00,RL
8276,-100.00,49,1.00,RL
8277,-100.00,49,1.00,RL
8278,-100.00,49,1.00,RL
8279,-100.00,49,1.00,RL
8280,-100.00,49,1.00,RL
8281,-100.00,49,1.00,RL
8282,-100.00,49,1.00,RL
8283,-100.00,49,1.00,RL
8284,-100.00,49,1.00,RL
8285,-100.00,49,1.00,RL
8286,-100.00,49,1.00,RL
8287,-100.00,49,1.00,RL
8288,-100.00,49,1.00,RL
8289,-100.00,49,1.00,RL
8290,-100.00,49,1.00,RL
8291,-100.00,49,1.00,RL
8292,-100.00,49,1.00,RL
8293,-100.00,49,1.00,RL
8294,-100.00,49,1.00,RL
8295,-100.00,49,1.00,RL
8296,-100.00,49,1.00,RL
8297,-100.00,49,1.00,RL
8298,-100.00,49,1.00,RL
8299,-100.00,49,1.00,RL
8300,-100.00,49,1.00,RL
8301,-100.00,49,1.00,RL
8302,-100.00,49,1.00,RL
8303,-100.00,49,1.00,RL
8304,-100.00,49,1.00,RL
8305,-100.00,49,1.00,RL
8306,-100.00,49,1.00,RL
8307,-100.00,49,1.00,RL
8308,-100.00,49,1.00,RL
8309,-100.00,49,1.00,RL
8310,-100.00,49,1.00,RL
8311,-100.00,49,1.00,RL
8312,-100.00,49,1.00,RL
8313,-100.00,49,1.00,RL
8314,-100.00,49,1.00,RL
8315,-100.00,49,1.00,RL
8316,-100.00,49,1.00,RL
8317,-100.00,49,1.00,RL
8318,-100.00,49,1.00,RL
8319,-100.00,49,1.00,RL
8320,-100.00,49,1.00,RL
8321,-100.00,49,1.00,RL
8322,-100.00,49,1.00,RL
8323,-100.00,49,1.00,RL
8324,-100.00,49,1.00,RL
8325,-100.00,49,1.00,RL
8326,-100.00,49,1.00,RL
8327,-100.00,49,1.00,RL
8328,-100.00,49,1.00,RL
8329,-100.00,49,1.00,RL
8330,-100.00,49,1.00,RL
8331,-100.00,49,1.00,RL
8332,-100.00,49,1.00,RL
8333,-100.00,49,1.00,RL
8334,-100.00,49,1.00,RL
8335,-100.00,49,1.00,RL
8336,-100.00,49,1.00,RL
8337,-100.00,49,1.00,RL
8338,-100.00,49,1.00,RL
8339,-100.00,49,1.00,RL
8340,-100.00,49,1.00,RL
8341,-100.00,49,1.00,RL
8342,-100.00,49,1.00,RL
8343,-100.00,49,1.00,RL
8344,-100.00,49,1.00,RL
8345,-100.00,49,1.00,RL
8346,-100.00,49,1.00,RL
8347,-100.00,49,1.00,RL
8348,-100.00,49,1.00,RL
8349,-100.00,49,1.00,RL
8350,-100.00,49,1.00,RL
8351,-100.00,49,1.00,RL
8352,-100.00,49,1.00,RL
8353,-100.00,49,1.00,RL
8354,-100.00,49,1.00,RL
8355,-100.00,49,1.00,RL
8356,-100.00,49,1.00,RL
8357,-100.00,49,1.00,RL
8358,-100.00,49,1.00,RL
8359,-100.00,49,1.00,RL
8360,-100.00,49,1.00,RL
8361,-100.00,49,1.00,RL
8362,-100.00,49,1.00,RL
8363,-100.00,49,1.00,RL
8364,-100.00,49,1.00,RL
8365,-100.00,49,1.00,RL
8366,-100.00,49,1.00,RL
8367,-100.00,49,1.00,RL
8368,-100.00,49,1.00,RL
8369,-100.00,49,1.00,RL
8370,-100.00,49,1.00,RL
8371,-100.00,49,1.00,RL
8372,-100.00,49,1.00,RL
8373,-100.00,49,1.00,RL
8374,-100.00,49,1.00,RL
8375,-100.00,49,1.00,RL
8376,-100.00,49,1.00,RL
8377,-100.00,49,1.00,RL
8378,-100.00,49,1.00,RL
8379,-100.00,49,1.00,RL
8380,-100.00,49,1.00,RL
8381,-100.00,49,1.00,RL
8382,-100.00,49,1.00,RL
8383,-100.00,49,1.00,RL
8384,-100.00,49,1.00,RL
8385,-100.00,49,1.00,RL
8386,-100.00,49,1.00,RL
8387,-100.00,49,1.00,RL
8388,-100.00,49,1.00,RL
8389,-100.00,49,1.00,RL
8390,-100.00,49,1.00,RL
8391,-100.00,49,1.00,RL
8392,-100.00,49,1.00,RL
8393,-100.00,49,1.00,RL
8394,-100.00,49,1.00,RL
8395,-100.00,49,1.00,RL
8396,-100.00,49,1.00,RL
8397,-100.00,49,1.00,RL
8398,-100.00,49,1.00,RL
8399,-100.00,49,1.00,RL
8400,-100.00,49,1.00,RL
8401,-100.00,49,1.00,RL
8402,-100.00,49,1.00,RL
8403,-100.00,49,1.00,RL
8404,-100.00,49,1.00,RL
8405,-100.00,49,1.00,RL
8406,-100.00,49,1.00,RL
8407,-100.00,49,1.00,RL
8408,-100.00,49,1.00,RL
8409,-100.00,49,1.00,RL
8410,-100.00,49,1.00,RL
8411,-100.00,49,1.00,RL
8412,-100.00,49,1.00,RL
8413,-100.00,49,1.00,RL
8414,-100.00,49,1.00,RL
8415,-100.00,49,1.00,RL
8416,-100.00,49,1.00,RL
8417,-100.00,49,1.00,RL
8418,-100.00,49,1.00,RL
8419,-100.00,49,1.00,RL
8420,-100.00,49,1.00,RL
8421,-100.00,49,1.00,RL
8422,-100.00,49,1.00,RL
8423,-100.00,49,1.00,RL
8424,-100.00,49,1.00,RL
8425,-100.00,49,1.00,RL
8426,-100.00,49,1.00,RL
8427,-100.00,49,1.00,RL
8428,-100.00,49,1.00,RL
8429,-100.00,49,1.00,RL
8430,-100.00,49,1.00,RL
8431,-100.00,49,1.00,RL
8432,-100.00,49,1.00,RL
8433,-100.00,49,1.00,RL
8434,-100.00,49,1.00,RL
8435,-100.00,49,1.00,RL
8436,-100.00,49,1.00,RL
8437,-100.00,49,1.00,RL
8438,-100.00,49,1.00,RL
8439,-100.00,49,1.00,RL
8440,-100.00,49,1.00,RL
8441,-100.00,49,1.00,RL
8442,-100.00,49,1.00,RL
8443,-100.00,49,1.00,RL
8444,-100.00,49,1.00,RL
8445,-100.00,49,1.00,RL
8446,-100.00,49,1.00,RL
8447,-100.00,49,1.00,RL
8448,-100.00,49,1.00,RL
8449,-100.00,49,1.00,RL
8450,-100.00,49,1.00,RL
8451,-100.00,49,1.00,RL
8452,-100.00,49,1.00,RL
8453,-100.00,49,1.00,RL
8454,-100.00,49,1.00,RL
8455,-100.00,49,1.00,RL
8456,-100.00,49,1.00,RL
8457,-100.00,49,1.00,RL
8458,-100.00,49,1.00,RL
8459,-100.00,49,1.00,RL
8460,-100.00,49,1.00,RL
8461,-100.00,49,1.00,RL
8462,-100.00,49,1.00,RL
8463,-100.00,49,1.00,RL
8464,-100.00,49,1.00,RL
8465,-100.00,49,1.00,RL
8466,-100.00,49,1.00,RL
8467,-100.00,49,1.00,RL
8468,-100.00,49,1.00,RL
8469,-100.00,49,1.00,RL
8470,-100.00,49,1.00,RL
8471,-100.00,49,1.00,RL
8472,-100.00,49,1.00,RL
8473,-100.00,49,1.00,RL
8474,-100.00,49,1.00,RL
8475,-100.00,49,1.00,RL
8476,-100.00,49,1.00,RL
8477,-100.00,49,1.00,RL
8478,-100.00,49,1.00,RL
8479,-100.00,49,1.00,RL
8480,-100.00,49,1.00,RL
8481,-100.00,49,1.00,RL
8482,-100.00,49,1.00,RL
8483,-100.00,49,1.00,RL
8484,-100.00,49,1.00,RL
8485,-100.00,49,1.00,RL
8486,-100.00,49,1.00,RL
8487,-100.00,49,1.00,RL
8488,-100.00,49,1.00,RL
8489,-100.00,49,1.00,RL
8490,-100.00,49,1.00,RL
8491,-100.00,49,1.00,RL
8492,-100.00,49,1.00,RL
8493,-100.00,49,1.00,RL
8494,-100.00,49,1.00,RL
8495,-100.00,49,1.00,RL
8496,-100.00,49,1.00,RL
8497,-100.00,49,1.00,RL
8498,-100.00,49,1.00,RL
8499,-100.00,49,1.00,RL
8500,-100.00,49,1.00,RL
8501,-100.00,49,1.00,RL
8502,-100.00,49,1.00,RL
8503,-100.00,49,1.00,RL
8504,-100.00,49,1.00,RL
8505,-100.00,49,1.00,RL
8506,-100.00,49,1.00,RL
8507,-100.00,49,1.00,RL
8508,-100.00,49,1.00,RL
8509,-100.00,49,1.00,RL
8510,-100.00,49,1.00,RL
8511,-100.00,49,1.00,RL
8512,-100.00,49,1.00,RL
8513,-100.00,49,1.00,RL
8514,-100.00,49,1.00,RL
8515,-100.00,49,1.00,RL
8516,-100.00,49,1.00,RL
8517,-100.00,49,1.00,RL
8518,-100.00,49,1.00,RL
8519,-100.00,49,1.00,RL
8520,-100.00,49,1.00,RL
8521,-100.00,49,1.00,RL
8522,-100.00,49,1.00,RL
8523,-100.00,49,1.00,RL
8524,-100.00,49,1.00,RL
8525,-100.00,49,1.00,RL
8526,-100.00,49,1.00,RL
8527,-100.00,49,1.00,RL
8528,-100.00,49,1.00,RL
8529,-100.00,49,1.00,RL
8530,-100.00,49,1.00,RL
8531,-100.00,49,1.00,RL
8532,-100.00,49,1.00,RL
8533,-100.00,49,1.00,RL
8534,-100.00,49,1.00,RL
8535,-100.00,49,1.00,RL
8536,-100.00,49,1.00,RL
8537,-100.00,49,1.00,RL
8538,-100.00,49,1.00,RL
8539,-100.00,49,1.00,RL
8540,-100.00,49,1.00,RL
8541,-100.00,49,1.00,RL
8542,-100.00,49,1.00,RL
8543,-100.00,49,1.00,RL
8544,-100.00,49,1.00,RL
8545,-100.00,49,1.00,RL
8546,-100.00,49,1.00,RL
8547,-100.00,49,1.00,RL
8548,-100.00,49,1.00,RL
8549,-100.00,49,1.00,RL
8550,-100.00,49,1.00,RL
8551,-100.00,49,1.00,RL
8552,-100.00,49,1.00,RL
8553,-100.00,49,1.00,RL
8554,-100.00,49,1.00,RL
8555,-100.00,49,1.00,RL
8556,-100.00,49,1.00,RL
8557,-100.00,49,1.00,RL
8558,-100.00,49,1.00,RL
8559,-100.00,49,1.00,RL
8560,-100.00,49,1.00,RL
8561,-100.00,49,1.00,RL
8562,-100.00,49,1.00,RL
8563,-100.00,49,1.00,RL
8564,-100.00,49,1.00,RL
8565,-100.00,49,1.00,RL
8566,-100.00,49,1.00,RL
8567,-100.00,49,1.00,RL
8568,-100.00,49,1.00,RL
8569,-100.00,49,1.00,RL
8570,-100.00,49,1.00,RL
8571,-100.00,49,1.00,RL
8572,-100.00,49,1.00,RL
8573,-100.00,49,1.00,RL
8574,-100.00,49,1.00,RL
8575,-100.00,49,1.00,RL
8576,-100.00,49,1.00,RL
8577,-100.00,49,1.00,RL
8578,-100.00,49,1.00,RL
8579,-100.00,49,1.00,RL
8580,-100.00,49,1.00,RL
8581,-100.00,49,1.00,RL
8582,-100.00,49,1.00,RL
8583,-100.00,49,1.00,RL
8584,-100.00,49,1.00,RL
8585,-100.00,49,1.00,RL
8586,-100.00,49,1.00,RL
8587,-100.00,49,1.00,RL
8588,-100.00,49,1.00,RL
8589,-100.00,49,1.00,RL
8590,-100.00,49,1.00,RL
8591,-100.00,49,1.00,RL
8592,-100.00,49,1.00,RL
8593,-100.00,49,1.00,RL
8594,-100.00,49,1.00,RL
8595,-100.00,49,1.00,RL
8596,-100.00,49,1.00,RL
8597,-100.00,49,1.00,RL
8598,-100.00,49,1.00,RL
8599,-100.00,49,1.00,RL
8600,-100.00,49,1.00,RL
8601,-100.00,49,1.00,RL
8602,-100.00,49,1.00,RL
8603,-100.00,49,1.00,RL
8604,-100.00,49,1.00,RL
8605,-100.00,49,1.00,RL
8606,-100.00,49,1.00,RL
8607,-100.00,49,1.00,RL
8608,-100.00,49,1.00,RL
8609,-100.00,49,1.00,RL
8610,-100.00,49,1.00,RL
8611,-100.00,49,1.00,RL
8612,-100.00,49,1.00,RL
8613,-100.00,49,1.00,RL
8614,-100.00,49,1.00,RL
8615,-100.00,49,1.00,RL
8616,-100.00,49,1.00,RL
8617,-100.00,49,1.00,RL
8618,-100.00,49,1.00,RL
8619,-100.00,49,1.00,RL
8620,-100.00,49,1.00,RL
8621,-100.00,49,1.00,RL
8622,-100.00,49,1.00,RL
8623,-100.00,49,1.00,RL
8624,-100.00,49,1.00,RL
8625,-100.00,49,1.00,RL
8626,-100.00,49,1.00,RL
8627,-100.00,49,1.00,RL
8628,-100.00,49,1.00,RL
8629,-100.00,49,1.00,RL
8630,-100.00,49,1.00,RL
8631,-100.00,49,1.00,RL
8632,-100.00,49,1.00,RL
8633,-100.00,49,1.00,RL
8634,-100.00,49,1.00,RL
8635,-100.00,49,1.00,RL
8636,-100.00,49,1.00,RL
8637,-100.00,49,1.00,RL
8638,-100.00,49,1.00,RL
8639,-100.00,49,1.00,RL
8640,-100.00,49,1.00,RL
8641,-100.00,49,1.00,RL
8642,-100.00,49,1.00,RL
8643,-100.00,49,1.00,RL
8644,-100.00,49,1.00,RL
8645,-100.00,49,1.00,RL
8646,-100.00,49,1.00,RL
8647,-100.00,49,1.00,RL
8648,-100.00,49,1.00,RL
8649,-100.00,49,1.00,RL
8650,-100.00,49,1.00,RL
8651,-100.00,49,1.00,RL
8652,-100.00,49,1.00,RL
8653,-100.00,49,1.00,RL
8654,-100.00,49,1.00,RL
8655,-100.00,49,1.00,RL
8656,-100.00,49,1.00,RL
8657,-100.00,49,1.00,RL
8658,-100.00,49,1.00,RL
8659,-100.00,49,1.00,RL
8660,-100.00,49,1.00,RL
8661,-100.00,49,1.00,RL
8662,-100.00,49,1.00,RL
8663,-100.00,49,1.00,RL
8664,-100.00,49,1.00,RL
8665,-100.00,49,1.00,RL
8666,-100.00,49,1.00,RL
8667,-100.00,49,1.00,RL
8668,-100.00,49,1.00,RL
8669,-100.00,49,1.00,RL
8670,-100.00,49,1.00,RL
8671,-100.00,49,1.00,RL
8672,-100.00,49,1.00,RL
8673,-100.00,49,1.00,RL
8674,-100.00,49,1.00,RL
8675,-100.00,49,1.00,RL
8676,-100.00,49,1.00,RL
8677,-100.00,49,1.00,RL
8678,-100.00,49,1.00,RL
8679,-100.00,49,1.00,RL
8680,-100.00,49,1.00,RL
8681,-100.00,49,1.00,RL
8682,-100.00,49,1.00,RL
8683,-100.00,49,1.00,RL
8684,-100.00,49,1.00,RL
8685,-100.00,49,1.00,RL
8686,-100.00,49,1.00,RL
8687,-100.00,49,1.00,RL
8688,-100.00,49,1.00,RL
8689,-100.00,49,1.00,RL
8690,-100.00,49,1.00,RL
8691,-100.00,49,1.00,RL
8692,-100.00,49,1.00,RL
8693,-100.00,49,1.00,RL
8694,-100.00,49,1.00,RL
8695,-100.00,49,1.00,RL
8696,-100.00,49,1.00,RL
8697,-100.00,49,1.00,RL
8698,-100.00,49,1.00,RL
8699,-100.00,49,1.00,RL
8700,-100.00,49,1.00,RL
8701,-100.00,49,1.00,RL
8702,-100.00,49,1.00,RL
8703,-100.00,49,1.00,RL
8704,-100.00,49,1.00,RL
8705,-100.00,49,1.00,RL
8706,-100.00,49,1.00,RL
8707,-100.00,49,1.00,RL
8708,-100.00,49,1.00,RL
8709,-100.00,49,1.00,RL
8710,-100.00,49,1.00,RL
8711,-100.00,49,1.00,RL
8712,-100.00,49,1.00,RL
8713,-100.00,49,1.00,RL
8714,-100.00,49,1.00,RL
8715,-100.00,49,1.00,RL
8716,-100.00,49,1.00,RL
8717,-100.00,49,1.00,RL
8718,-100.00,49,1.00,RL
8719,-100.00,49,1.00,RL
8720,-100.00,49,1.00,RL
8721,-100.00,49,1.00,RL
8722,-100.00,49,1.00,RL
8723,-100.00,49,1.00,RL
8724,-100.00,49,1.00,RL
8725,-100.00,49,1.00,RL
8726,-100.00,49,1.00,RL
8727,-100.00,49,1.00,RL
8728,-100.00,49,1.00,RL
8729,-100.00,49,1.00,RL
8730,-100.00,49,1.00,RL
8731,-100.00,49,1.00,RL
8732,-100.00,49,1.00,RL
8733,-100.00,49,1.00,RL
8734,-100.00,49,1.00,RL
8735,-100.00,49,1.00,RL
8736,-100.00,49,1.00,RL
8737,-100.00,49,1.00,RL
8738,-100.00,49,1.00,RL
8739,-100.00,49,1.00,RL
8740,-100.00,49,1.00,RL
8741,-100.00,49,1.00,RL
8742,-100.00,49,1.00,RL
8743,-100.00,49,1.00,RL
8744,-100.00,49,1.00,RL
8745,-100.00,49,1.00,RL
8746,-100.00,49,1.00,RL
8747,-100.00,49,1.00,RL
8748,-100.00,49,1.00,RL
8749,-100.00,49,1.00,RL
8750,-100.00,49,1.00,RL
8751,-100.00,49,1.00,RL
8752,-100.00,49,1.00,RL
8753,-100.00,49,1.00,RL
8754,-100.00,49,1.00,RL
8755,-100.00,49,1.00,RL
8756,-100.00,49,1.00,RL
8757,-100.00,49,1.00,RL
8758,-100.00,49,1.00,RL
8759,-100.00,49,1.00,RL
8760,-100.00,49,1.00,RL
8761,-100.00,49,1.00,RL
8762,-100.00,49,1.00,RL
8763,-100.00,49,1.00,RL
8764,-100.00,49,1.00,RL
8765,-100.00,49,1.00,RL
8766,-100.00,49,1.00,RL
8767,-100.00,49,1.00,RL
8768,-100.00,49,1.00,RL
8769,-100.00,49,1.00,RL
8770,-100.00,49,1.00,RL
8771,-100.00,49,1.00,RL
8772,-100.00,49,1.00,RL
8773,-100.00,49,1.00,RL
8774,-100.00,49,1.00,RL
8775,-100.00,49,1.00,RL
8776,-100.00,49,1.00,RL
8777,-100.00,49,1.00,RL
8778,-100.00,49,1.00,RL
8779,-100.00,49,1.00,RL
8780,-100.00,49,1.00,RL
8781,-100.00,49,1.00,RL
8782,-100.00,49,1.00,RL
8783,-100.00,49,1.00,RL
8784,-100.00,49,1.00,RL
8785,-100.00,49,1.00,RL
8786,-100.00,49,1.00,RL
8787,-100.00,49,1.00,RL
8788,-100.00,49,1.00,RL
8789,-100.00,49,1.00,RL
8790,-100.00,49,1.00,RL
8791,-100.00,49,1.00,RL
8792,-100.00,49,1.00,RL
8793,-100.00,49,1.00,RL
8794,-100.00,49,1.00,RL
8795,-100.00,49,1.00,RL
8796,-100.00,49,1.00,RL
8797,-100.00,49,1.00,RL
8798,-100.00,49,1.00,RL
8799,-100.00,49,1.00,RL
8800,-100.00,49,1.00,RL
8801,-100.00,49,1.00,RL
8802,-100.00,49,1.00,RL
8803,-100.00,49,1.00,RL
8804,-100.00,49,1.00,RL
8805,-100.00,49,1.00,RL
8806,-100.00,49,1.00,RL
8807,-100.00,49,1.00,RL
8808,-100.00,49,1.00,RL
8809,-100.00,49,1.00,RL
8810,-100.00,49,1.00,RL
8811,-100.00,49,1.00,RL
8812,-100.00,49,1.00,RL
8813,-100.00,49,1.00,RL
8814,-100.00,49,1.00,RL
8815,-100.00,49,1.00,RL
8816,-100.00,49,1.00,RL
8817,-100.00,49,1.00,RL
8818,-100.00,49,1.00,RL
8819,-100.00,49,1.00,RL
8820,-100.00,49,1.00,RL
8821,-100.00,49,1.00,RL
8822,-100.00,49,1.00,RL
8823,-100.00,49,1.00,RL
8824,-100.00,49,1.00,RL
8825,-100.00,49,1.00,RL
8826,-100.00,49,1.00,RL
8827,-100.00,49,1.00,RL
8828,-100.00,49,1.00,RL
8829,-100.00,49,1.00,RL
8830,-100.00,49,1.00,RL
8831,-100.00,49,1.00,RL
8832,-100.00,49,1.00,RL
8833,-100.00,49,1.00,RL
8834,-100.00,49,1.00,RL
8835,-100.00,49,1.00,RL
8836,-100.00,49,1.00,RL
8837,-100.00,49,1.00,RL
8838,-100.00,49,1.00,RL
8839,-100.00,49,1.00,RL
8840,-100.00,49,1.00,RL
8841,-100.00,49,1.00,RL
8842,-100.00,49,1.00,RL
8843,-100.00,49,1.00,RL
8844,-100.00,49,1.00,RL
8845,-100.00,49,1.00,RL
8846,-100.00,49,1.00,RL
8847,-100.00,49,1.00,RL
8848,-100.00,49,1.00,RL
8849,-100.00,49,1.00,RL
8850,-100.00,49,1.00,RL
8851,-100.00,49,1.00,RL
8852,-100.00,49,1.00,RL
8853,-100.00,49,1.00,RL
8854,-100.00,49,1.00,RL
8855,-100.00,49,1.00,RL
8856,-100.00,49,1.00,RL
8857,-100.00,49,1.00,RL
8858,-100.00,49,1.00,RL
8859,-100.00,49,1.00,RL
8860,-100.00,49,1.00,RL
8861,-100.00,49,1.00,RL
8862,-100.00,49,1.00,RL
8863,-100.00,49,1.00,RL
8864,-100.00,49,1.00,RL
8865,-100.00,49,1.00,RL
8866,-100.00,49,1.00,RL
8867,-100.00,49,1.00,RL
8868,-100.00,49,1.00,RL
8869,-100.00,49,1.00,RL
8870,-100.00,49,1.00,RL
8871,-100.00,49,1.00,RL
8872,-100.00,49,1.00,RL
8873,-100.00,49,1.00,RL
8874,-100.00,49,1.00,RL
8875,-100.00,49,1.00,RL
8876,-100.00,49,1.00,RL
8877,-100.00,49,1.00,RL
8878,-100.00,49,1.00,RL
8879,-100.00,49,1.00,RL
8880,-100.00,49,1.00,RL
8881,-100.00,49,1.00,RL
8882,-100.00,49,1.00,RL
8883,-100.00,49,1.00,RL
8884,-100.00,49,1.00,RL
8885,-100.00,49,1.00,RL
8886,-100.00,49,1.00,RL
8887,-100.00,49,1.00,RL
8888,-100.00,49,1.00,RL
8889,-100.00,49,1.00,RL
8890,-100.00,49,1.00,RL
8891,-100.00,49,1.00,RL
8892,-100.00,49,1.00,RL
8893,-100.00,49,1.00,RL
8894,-100.00,49,1.00,RL
8895,-100.00,49,1.00,RL
8896,-100.00,49,1.00,RL
8897,-100.00,49,1.00,RL
8898,-100.00,49,1.00,RL
8899,-100.00,49,1.00,RL
8900,-100.00,49,1.00,RL
8901,-100.00,49,1.00,RL
8902,-100.00,49,1.00,RL
8903,-100.00,49,1.00,RL
8904,-100.00,49,1.00,RL
8905,-100.00,49,1.00,RL
8906,-100.00,49,1.00,RL
8907,-100.00,49,1.00,RL
8908,-100.00,49,1.00,RL
8909,-100.00,49,1.00,RL
8910,-100.00,49,1.00,RL
8911,-100.00,49,1.00,RL
8912,-100.00,49,1.00,RL
8913,-100.00,49,1.00,RL
8914,-100.00,49,1.00,RL
8915,-100.00,49,1.00,RL
8916,-100.00,49,1.00,RL
8917,-100.00,49,1.00,RL
8918,-100.00,49,1.00,RL
8919,-100.00,49,1.00,RL
8920,-100.00,49,1.00,RL
8921,-100.00,49,1.00,RL
8922,-100.00,49,1.00,RL
8923,-100.00,49,1.00,RL
8924,-100.00,49,1.00,RL
8925,-100.00,49,1.00,RL
8926,-100.00,49,1.00,RL
8927,-100.00,49,1.00,RL
8928,-100.00,49,1.00,RL
8929,-100.00,49,1.00,RL
8930,-100.00,49,1.00,RL
8931,-100.00,49,1.00,RL
8932,-100.00,49,1.00,RL
8933,-100.00,49,1.00,RL
8934,-100.00,49,1.00,RL
8935,-100.00,49,1.00,RL
8936,-100.00,49,1.00,RL
8937,-100.00,49,1.00,RL
8938,-100.00,49,1.00,RL
8939,-100.00,49,1.00,RL
8940,-100.00,49,1.00,RL
8941,-100.00,49,1.00,RL
8942,-100.00,49,1.00,RL
8943,-100.00,49,1.00,RL
8944,-100.00,49,1.00,RL
8945,-100.00,49,1.00,RL
8946,-100.00,49,1.00,RL
8947,-100.00,49,1.00,RL
8948,-100.00,49,1.00,RL
8949,-100.00,49,1.00,RL
8950,-100.00,49,1.00,RL
8951,-100.00,49,1.00,RL
8952,-100.00,49,1.00,RL
8953,-100.00,49,1.00,RL
8954,-100.00,49,1.00,RL
8955,-100.00,49,1.00,RL
8956,-100.00,49,1.00,RL
8957,-100.00,49,1.00,RL
8958,-100.00,49,1.00,RL
8959,-100.00,49,1.00,RL
8960,-100.00,49,1.00,RL
8961,-100.00,49,1.00,RL
8962,-100.00,49,1.00,RL
8963,-100.00,49,1.00,RL
8964,-100.00,49,1.00,RL
8965,-100.00,49,1.00,RL
8966,-100.00,49,1.00,RL
8967,-100.00,49,1.00,RL
8968,-100.00,49,1.00,RL
8969,-100.00,49,1.00,RL
8970,-100.00,49,1.00,RL
8971,-100.00,49,1.00,RL
8972,-100.00,49,1.00,RL
8973,-100.00,49,1.00,RL
8974,-100.00,49,1.00,RL
8975,-100.00,49,1.00,RL
8976,-100.00,49,1.00,RL
8977,-100.00,49,1.00,RL
8978,-100.00,49,1.00,RL
8979,-100.00,49,1.00,RL
8980,-100.00,49,1.00,RL
8981,-100.00,49,1.00,RL
8982,-100.00,49,1.00,RL
8983,-100.00,49,1.00,RL
8984,-100.00,49,1.00,RL
8985,-100.00,49,1.00,RL
8986,-100.00,49,1.00,RL
8987,-100.00,49,1.00,RL
8988,-100.00,49,1.00,RL
8989,-100.00,49,1.00,RL
8990,-100.00,49,1.00,RL
8991,-100.00,49,1.00,RL
8992,-100.00,49,1.00,RL
8993,-100.00,49,1.00,RL
8994,-100.00,49,1.00,RL
8995,-100.00,49,1.00,RL
8996,-100.00,49,1.00,RL
8997,-100.00,49,1.00,RL
8998,-100.00,49,1.00,RL
8999,-100.00,49,1.00,RL
9000,-100.00,49,1.00,RL
9001,-100.00,49,1.00,RL
9002,-100.00,49,1.00,RL
9003,-100.00,49,1.00,RL
9004,-100.00,49,1.00,RL
9005,-100.00,49,1.00,RL
9006,-100.00,49,1.00,RL
9007,-100.00,49,1.00,RL
9008,-100.00,49,1.00,RL
9009,-100.00,49,1.00,RL
9010,-100.00,49,1.00,RL
9011,-100.00,49,1.00,RL
9012,-100.00,49,1.00,RL
9013,-100.00,49,1.00,RL
9014,-100.00,49,1.00,RL
9015,-100.00,49,1.00,RL
9016,-100.00,49,1.00,RL
9017,-100.00,49,1.00,RL
9018,-100.00,49,1.00,RL
9019,-100.00,49,1.00,RL
9020,-100.00,49,1.00,RL
9021,-100.00,49,1.00,RL
9022,-100.00,49,1.00,RL
9023,-100.00,49,1.00,RL
9024,-100.00,49,1.00,RL
9025,-100.00,49,1.00,RL
9026,-100.00,49,1.00,RL
9027,-100.00,49,1.00,RL
9028,-100.00,49,1.00,RL
9029,-100.00,49,1.00,RL
9030,-100.00,49,1.00,RL
9031,-100.00,49,1.00,RL
9032,-100.00,49,1.00,RL
9033,-100.00,49,1.00,RL
9034,-100.00,49,1.00,RL
9035,-100.00,49,1.00,RL
9036,-100.00,49,1.00,RL
9037,-100.00,49,1.00,RL
9038,-100.00,49,1.00,RL
9039,-100.00,49,1.00,RL
9040,-100.00,49,1.00,RL
9041,-100.00,49,1.00,RL
9042,-100.00,49,1.00,RL
9043,-100.00,49,1.00,RL
9044,-100.00,49,1.00,RL
9045,-100.00,49,1.00,RL
9046,-100.00,49,1.00,RL
9047,-100.00,49,1.00,RL
9048,-100.00,49,1.00,RL
9049,-100.00,49,1.00,RL
9050,-100.00,49,1.00,RL
9051,-100.00,49,1.00,RL
9052,-100.00,49,1.00,RL
9053,-100.00,49,1.00,RL
9054,-100.00,49,1.00,RL
9055,-100.00,49,1.00,RL
9056,-100.00,49,1.00,RL
9057,-100.00,49,1.00,RL
9058,-100.00,49,1.00,RL
9059,-100.00,49,1.00,RL
9060,-100.00,49,1.00,RL
9061,-100.00,49,1.00,RL
9062,-100.00,49,1.00,RL
9063,-100.00,49,1.00,RL
9064,-100.00,49,1.00,RL
9065,-100.00,49,1.00,RL
9066,-100.00,49,1.00,RL
9067,-100.00,49,1.00,RL
